Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
04/06/2020;Saint Martin;41;3;33;7.32;80.49;12.20
04/06/2020;Montenegro;324;9;315;2.78;97.22;0.00
04/06/2020;Madagascar;957;7;200;0.73;20.90;78.37
04/06/2020;Macédoine;2611;147;1621;5.63;62.08;32.29
04/06/2020;Mali;1461;85;806;5.82;55.17;39.01
04/06/2020;Birmanie;236;6;148;2.54;62.71;34.75
04/06/2020;Mongolie;186;0;65;0.00;34.95;65.05
04/06/2020;Macao;45;0;45;0.00;100.00;0.00
04/06/2020;Martinique;200;14;98;7.00;49.00;44.00
04/06/2020;Mauritanie;784;39;65;4.97;8.29;86.73
04/06/2020;Malte;622;9;576;1.45;92.60;5.95
04/06/2020;Maldives;1872;7;648;0.37;34.62;65.01
04/06/2020;Maurice;335;10;322;2.99;96.12;0.90
04/06/2020;Malawi;393;4;51;1.02;12.98;86.01
04/06/2020;Malaisie;8247;115;6559;1.39;79.53;19.07
04/06/2020;Mexique;105680;12545;74758;11.87;70.74;17.39
04/06/2020;Mozambique;352;2;114;0.57;32.39;67.05
04/06/2020;Namibie;25;0;16;0.00;64.00;36.00
04/06/2020;Nouvelle-Calédonie;20;0;18;0.00;90.00;10.00
04/06/2020;Niger;963;65;860;6.75;89.30;3.95
04/06/2020;Nigéria;11516;323;3535;2.80;30.70;66.50
04/06/2020;Nicaragua;1118;46;370;4.11;33.09;62.79
04/06/2020;Pays-Bas;47148;6009;180;12.74;0.38;86.87
04/06/2020;Norvège;8504;238;8138;2.80;95.70;1.51
04/06/2020;Népal;2634;10;290;0.38;11.01;88.61
04/06/2020;Nouvelle-Zélande;1504;22;1481;1.46;98.47;0.07
04/06/2020;Oman;14316;67;3451;0.47;24.11;75.43
04/06/2020;Panama;15044;363;9619;2.41;63.94;33.65
04/06/2020;Pérou;183198;5031;76228;2.75;41.61;55.64
04/06/2020;Polynésie Française;60;0;60;0.00;100.00;0.00
04/06/2020;Papouasie-Nouvelle-Guinée;8;0;8;0.00;100.00;0.00
04/06/2020;Philippines;20382;984;4248;4.83;20.84;74.33
04/06/2020;Pakistan;85264;1770;30128;2.08;35.33;62.59
04/06/2020;Pologne;25048;1117;12227;4.46;48.81;46.73
04/06/2020;Palestine;464;3;377;0.65;81.25;18.10
04/06/2020;Portugal;33592;1455;20323;4.33;60.50;35.17
04/06/2020;Qatar;63741;45;39468;0.07;61.92;38.01
04/06/2020;Paraguay;1086;11;511;1.01;47.05;51.93
04/06/2020;Réunion;479;1;411;0.21;85.80;13.99
04/06/2020;Roumanie;19907;1305;13919;6.56;69.92;23.52
04/06/2020;Serbie;11571;246;6910;2.13;59.72;38.16
04/06/2020;Russie;440538;5376;204197;1.22;46.35;52.43
04/06/2020;Rwanda;410;2;280;0.49;68.29;31.22
04/06/2020;Seychelles;11;0;11;0.00;100.00;0.00
04/06/2020;Arabie Saoudite;93157;611;68965;0.66;74.03;25.31
04/06/2020;Soudan;5714;333;1825;5.83;31.94;62.23
04/06/2020;Suède;41883;4562;0;10.89;0.00;89.11
04/06/2020;Singapour;36922;24;23904;0.07;64.74;35.19
04/06/2020;Slovénie;1477;109;1359;7.38;92.01;0.61
04/06/2020;Slovaquie;1526;28;1376;1.83;90.17;7.99
04/06/2020;Sierra Leone;914;47;491;5.14;53.72;41.14
04/06/2020;Saint-Marin;678;42;408;6.19;60.18;33.63
04/06/2020;Sénégal;4021;45;2162;1.12;53.77;45.11
04/06/2020;Somalie;2204;79;418;3.58;18.97;77.45
04/06/2020;Soudan du sud;994;10;6;1.01;0.60;98.39
04/06/2020;Suriname;82;1;9;1.22;10.98;87.80
04/06/2020;Sao Tomé-et-Principe;485;12;68;2.47;14.02;83.51
04/06/2020;El Salvador;2781;52;1214;1.87;43.65;54.48
04/06/2020;Syrie;124;6;53;4.84;42.74;52.42
04/06/2020;Eswatini;300;3;201;1.00;67.00;32.00
04/06/2020;Tchad;828;66;633;7.97;76.45;15.58
04/06/2020;Togo;465;13;239;2.80;51.40;45.81
04/06/2020;Thaïlande;3101;58;2968;1.87;95.71;2.42
04/06/2020;Timor-Leste;24;0;24;0.00;100.00;0.00
04/06/2020;Tadjikistan;4289;48;2401;1.12;55.98;42.90
04/06/2020;Tunisie;1087;49;968;4.51;89.05;6.44
04/06/2020;Turquie;167410;4630;131778;2.77;78.72;18.52
04/06/2020;Trinité-et-Tobago;117;8;108;6.84;92.31;0.85
04/06/2020;Taïwan;443;7;428;1.58;96.61;1.81
04/06/2020;Tanzanie;509;21;183;4.13;35.95;59.92
04/06/2020;Ukraine;25981;755;11468;2.91;44.14;52.95
04/06/2020;Ouganda;522;0;82;0.00;15.71;84.29
04/06/2020;États-Unis;1872660;108211;485002;5.78;25.90;68.32
04/06/2020;Uruguay;832;23;709;2.76;85.22;12.02
04/06/2020;Vatican;12;0;2;0.00;16.67;83.33
04/06/2020;Ouzbékistan;3939;16;3087;0.41;78.37;21.22
04/06/2020;St-Vincent / Grenadines;26;0;15;0.00;57.69;42.31
04/06/2020;Venezuela;2087;20;334;0.96;16.00;83.04
04/06/2020;Kosovo;1142;30;871;2.63;76.27;21.10
04/06/2020;Viet Nam;328;0;302;0.00;92.07;7.93
04/06/2020;Yémen;453;103;17;22.74;3.75;73.51
04/06/2020;Mayotte;2058;25;1523;1.21;74.00;24.78
04/06/2020;Afrique du Sud;40792;848;21311;2.08;52.24;45.68
04/06/2020;Zambie;1089;7;912;0.64;83.75;15.61
04/06/2020;Zimbabwe;237;4;31;1.69;13.08;85.23
04/06/2020;Autres;721;15;651;2.08;90.29;7.63
03/06/2020;Autres;721;15;651;2.08;90.29;7.63
03/06/2020;Zimbabwe;222;4;29;1.80;13.06;85.14
03/06/2020;Zambie;1089;7;912;0.64;83.75;15.61
03/06/2020;Afrique du Sud;37525;792;19682;2.11;52.45;45.44
03/06/2020;Mayotte;1993;24;1523;1.20;76.42;22.38
03/06/2020;Yémen;419;95;17;22.67;4.06;73.27
03/06/2020;Viet Nam;328;0;302;0.00;92.07;7.93
03/06/2020;Kosovo;1142;30;871;2.63;76.27;21.10
03/06/2020;Venezuela;1952;20;334;1.02;17.11;81.86
03/06/2020;St-Vincent / Grenadines;26;0;15;0.00;57.69;42.31
03/06/2020;Ouzbékistan;3843;16;3014;0.42;78.43;21.16
03/06/2020;Vatican;12;0;2;0.00;16.67;83.33
03/06/2020;Uruguay;828;23;698;2.78;84.30;12.92
03/06/2020;États-Unis;1851520;107175;479258;5.79;25.88;68.33
03/06/2020;Ouganda;507;0;82;0.00;16.17;83.83
03/06/2020;Ukraine;25385;742;10838;2.92;42.69;54.38
03/06/2020;Tanzanie;509;21;183;4.13;35.95;59.92
03/06/2020;Taïwan;443;7;428;1.58;96.61;1.81
03/06/2020;Trinité-et-Tobago;117;8;108;6.84;92.31;0.85
03/06/2020;Turquie;166422;4609;130852;2.77;78.63;18.60
03/06/2020;Tunisie;1087;49;965;4.51;88.78;6.72
03/06/2020;Tadjikistan;4191;48;2347;1.15;56.00;42.85
03/06/2020;Timor-Leste;24;0;24;0.00;100.00;0.00
03/06/2020;Thaïlande;3084;58;2968;1.88;96.24;1.88
03/06/2020;Togo;452;13;236;2.88;52.21;44.91
03/06/2020;Tchad;820;66;590;8.05;71.95;20.00
03/06/2020;Eswatini;295;3;201;1.02;68.14;30.85
03/06/2020;Syrie;123;6;53;4.88;43.09;52.03
03/06/2020;El Salvador;2705;51;1186;1.89;43.84;54.27
03/06/2020;Sao Tomé-et-Principe;484;12;68;2.48;14.05;83.47
03/06/2020;Suriname;74;1;9;1.35;12.16;86.49
03/06/2020;Soudan du sud;994;10;6;1.01;0.60;98.39
03/06/2020;Somalie;2146;79;406;3.68;18.92;77.40
03/06/2020;Sénégal;3932;45;2063;1.14;52.47;46.39
03/06/2020;Saint-Marin;674;42;391;6.23;58.01;35.76
03/06/2020;Sierra Leone;909;47;491;5.17;54.02;40.81
03/06/2020;Slovaquie;1525;28;1375;1.84;90.16;8.00
03/06/2020;Slovénie;1477;109;1358;7.38;91.94;0.68
03/06/2020;Singapour;36405;24;23582;0.07;64.78;35.16
03/06/2020;Suède;40803;4542;0;11.13;0.00;88.87
03/06/2020;Soudan;5499;314;1711;5.71;31.11;63.18
03/06/2020;Arabie Saoudite;91182;579;68159;0.63;74.75;24.61
03/06/2020;Seychelles;11;0;11;0.00;100.00;0.00
03/06/2020;Rwanda;397;2;271;0.50;68.26;31.23
03/06/2020;Russie;431715;5208;195559;1.21;45.30;53.50
03/06/2020;Serbie;11523;245;6852;2.13;59.46;38.41
03/06/2020;Roumanie;19669;1296;13800;6.59;70.16;23.25
03/06/2020;Réunion;478;1;411;0.21;85.98;13.81
03/06/2020;Paraguay;1070;11;511;1.03;47.76;51.21
03/06/2020;Qatar;62160;45;37542;0.07;60.40;39.53
03/06/2020;Portugal;33261;1447;20079;4.35;60.37;35.28
03/06/2020;Palestine;457;3;372;0.66;81.40;17.94
03/06/2020;Pologne;24687;1115;12014;4.52;48.67;46.82
03/06/2020;Pakistan;80463;1688;28923;2.10;35.95;61.96
03/06/2020;Philippines;19748;974;4153;4.93;21.03;74.04
03/06/2020;Papouasie-Nouvelle-Guinée;8;0;8;0.00;100.00;0.00
03/06/2020;Polynésie Française;60;0;60;0.00;100.00;0.00
03/06/2020;Pérou;178914;4894;72319;2.74;40.42;56.84
03/06/2020;Panama;14609;357;9519;2.44;65.16;32.40
03/06/2020;Oman;13537;67;2845;0.49;21.02;78.49
03/06/2020;Nouvelle-Zélande;1504;22;1481;1.46;98.47;0.07
03/06/2020;Népal;2300;9;278;0.39;12.09;87.52
03/06/2020;Norvège;8477;237;7727;2.80;91.15;6.05
03/06/2020;Pays-Bas;46939;5996;180;12.77;0.38;86.84
03/06/2020;Nicaragua;1118;46;370;4.11;33.09;62.79
03/06/2020;Nigéria;11166;315;3329;2.82;29.81;67.37
03/06/2020;Niger;961;65;857;6.76;89.18;4.06
03/06/2020;Nouvelle-Calédonie;20;0;18;0.00;90.00;10.00
03/06/2020;Namibie;25;0;16;0.00;64.00;36.00
03/06/2020;Mozambique;316;2;109;0.63;34.49;64.87
03/06/2020;Mexique;101238;11729;72680;11.59;71.79;16.62
03/06/2020;Malaisie;7970;115;6531;1.44;81.94;16.61
03/06/2020;Malawi;369;4;51;1.08;13.82;85.09
03/06/2020;Maurice;335;10;322;2.99;96.12;0.90
03/06/2020;Maldives;1850;7;644;0.38;34.81;64.81
03/06/2020;Malte;622;9;562;1.45;90.35;8.20
03/06/2020;Mauritanie;745;34;57;4.56;7.65;87.79
03/06/2020;Martinique;200;14;98;7.00;49.00;44.00
03/06/2020;Macao;45;0;45;0.00;100.00;0.00
03/06/2020;Mongolie;185;0;44;0.00;23.78;76.22
03/06/2020;Birmanie;233;6;145;2.58;62.23;35.19
03/06/2020;Mali;1386;79;788;5.70;56.85;37.45
03/06/2020;Macédoine;2492;145;1605;5.82;64.41;29.78
03/06/2020;Madagascar;908;6;195;0.66;21.48;77.86
03/06/2020;Montenegro;324;9;315;2.78;97.22;0.00
03/06/2020;Saint Martin;41;3;33;7.32;80.49;12.20
03/06/2020;Moldavie;8795;310;4863;3.52;55.29;41.18
03/06/2020;Monaco;99;4;90;4.04;90.91;5.05
03/06/2020;Maroc;7922;206;6866;2.60;86.67;10.73
03/06/2020;Libye;196;5;52;2.55;26.53;70.92
03/06/2020;Luxembourg;4024;110;3861;2.73;95.95;1.32
03/06/2020;Lettonie;1079;24;760;2.22;70.44;27.34
03/06/2020;Lituanie;1684;71;1260;4.22;74.82;20.96
03/06/2020;Lesotho;4;0;2;0.00;50.00;50.00
03/06/2020;Libéria;316;28;169;8.86;53.48;37.66
03/06/2020;Sri Lanka;1749;11;836;0.63;47.80;51.57
03/06/2020;Liechtenstein;82;1;55;1.22;67.07;31.71
03/06/2020;Sainte-Lucie;18;0;18;0.00;100.00;0.00
03/06/2020;Liban;1256;27;724;2.15;57.64;40.21
03/06/2020;Laos;19;0;18;0.00;94.74;5.26
03/06/2020;Koweït;29359;230;15750;0.78;53.65;45.57
03/06/2020;Kazakhstan;12067;48;6240;0.40;51.71;47.89
03/06/2020;Corée du Sud;11629;273;10499;2.35;90.28;7.37
03/06/2020;Saint-Kitts-et-Nevis;15;0;15;0.00;100.00;0.00
03/06/2020;Comores;132;2;27;1.52;20.45;78.03
03/06/2020;Cambodge;125;0;123;0.00;98.40;1.60
03/06/2020;Kirghizistan;1871;20;1265;1.07;67.61;31.32
03/06/2020;Kenya;2216;74;553;3.34;24.95;71.71
03/06/2020;Japon;16867;905;14702;5.37;87.16;7.47
03/06/2020;Jordanie;757;9;561;1.19;74.11;24.70
03/06/2020;Jamaïque;591;10;361;1.69;61.08;37.23
03/06/2020;Italie;233836;33601;160938;14.37;68.83;16.81
03/06/2020;Iran;160696;8012;125206;4.99;77.91;17.10
03/06/2020;Islande;1806;10;1794;0.55;99.34;0.11
03/06/2020;Iraq;8168;256;4095;3.13;50.13;46.73
03/06/2020;Inde;216824;6088;104071;2.81;48.00;49.19
03/06/2020;Israël;17377;291;14983;1.67;86.22;12.10
03/06/2020;Indonésie;28233;1698;8406;6.01;29.77;64.21
03/06/2020;Irlande;25111;1659;22698;6.61;90.39;3.00
03/06/2020;Hongrie;3931;534;2190;13.58;55.71;30.70
03/06/2020;Haïti;2507;48;24;1.91;0.96;97.13
03/06/2020;Croatie;2246;103;2095;4.59;93.28;2.14
03/06/2020;Honduras;5690;234;617;4.11;10.84;85.04
03/06/2020;Hong-Kong;1093;4;1039;0.37;95.06;4.57
03/06/2020;Guinée-Bissau;1339;8;53;0.60;3.96;95.44
03/06/2020;Guyana;153;12;70;7.84;45.75;46.41
03/06/2020;Guatemala;5760;143;929;2.48;16.13;81.39
03/06/2020;Grèce;2937;179;1374;6.09;46.78;47.12
03/06/2020;Guadeloupe;162;14;138;8.64;85.19;6.17
03/06/2020;Guinée Équatoriale;1306;12;200;0.92;15.31;83.77
03/06/2020;Guinée;3933;23;2332;0.58;59.29;40.12
03/06/2020;Gibraltar;173;0;153;0.00;88.44;11.56
03/06/2020;Gambie;26;1;20;3.85;76.92;19.23
03/06/2020;Ghana;8548;38;3132;0.44;36.64;62.92
03/06/2020;Géorgie;800;13;640;1.63;80.00;18.38
03/06/2020;Guyane Française;533;1;254;0.19;47.65;52.16
03/06/2020;Grenade;23;0;18;0.00;78.26;21.74
03/06/2020;Royaume-Uni;281097;39811;1059;14.16;0.38;85.46
03/06/2020;France;189082;29021;69455;15.35;36.73;47.92
03/06/2020;Gabon;2902;20;801;0.69;27.60;71.71
03/06/2020;Îles Féroé;187;0;187;0.00;100.00;0.00
03/06/2020;Fidji;18;0;15;0.00;83.33;16.67
03/06/2020;Finlande;6911;321;5500;4.64;79.58;15.77
03/06/2020;Espagne;240326;27128;150376;11.29;62.57;26.14
03/06/2020;Éthiopie;1486;17;246;1.14;16.55;82.30
03/06/2020;Érythrée;39;0;39;0.00;100.00;0.00
03/06/2020;Sahara Occidental;9;1;6;11.11;66.67;22.22
03/06/2020;Égypte;28615;1088;7350;3.80;25.69;70.51
03/06/2020;Estonie;1880;69;1650;3.67;87.77;8.56
03/06/2020;Équateur;40966;3486;20019;8.51;48.87;42.62
03/06/2020;Algérie;9733;673;6218;6.91;63.89;29.20
03/06/2020;République Dominicaine;18040;516;11224;2.86;62.22;34.92
03/06/2020;Dominique;18;0;16;0.00;88.89;11.11
03/06/2020;Danemark;11784;580;10563;4.92;89.64;5.44
03/06/2020;Djibouti;3935;26;1636;0.66;41.58;57.76
03/06/2020;Allemagne;184121;8602;167453;4.67;90.95;4.38
03/06/2020;République Tchèque;9438;325;6749;3.44;71.51;25.05
03/06/2020;Cap-vert;477;5;238;1.05;49.90;49.06
03/06/2020;Chypre;958;17;790;1.77;82.46;15.76
03/06/2020;Cuba;2107;83;1830;3.94;86.85;9.21
03/06/2020;Costa Rica;1157;10;685;0.86;59.20;39.93
03/06/2020;Colombie;31935;1057;11171;3.31;34.98;61.71
03/06/2020;Chine;83022;4634;78320;5.58;94.34;0.08
03/06/2020;Cameroun;6585;200;3676;3.04;55.82;41.14
03/06/2020;Chili;113628;1275;21605;1.12;19.01;79.86
03/06/2020;Côte d'Ivoire;3110;35;1530;1.13;49.20;49.68
03/06/2020;Suisse;30893;1921;28600;6.22;92.58;1.20
03/06/2020;Congo (Brazzaville);611;20;179;3.27;29.30;67.43
03/06/2020;République Centrafricaine;1173;4;23;0.34;1.96;97.70
03/06/2020;Rép. Dém. du Congo;3495;75;492;2.15;14.08;83.78
03/06/2020;Canada;94641;7579;51506;8.01;54.42;37.57
03/06/2020;Belize;18;2;16;11.11;88.89;0.00
03/06/2020;Botswana;40;1;23;2.50;57.50;40.00
03/06/2020;Bélarus;45116;248;20171;0.55;44.71;54.74
03/06/2020;Bhoutan;47;0;9;0.00;19.15;80.85
03/06/2020;Brésil;584016;32548;238617;5.57;40.86;53.57
03/06/2020;Bahamas;102;11;55;10.78;53.92;35.29
03/06/2020;Bolivie;11638;400;1507;3.44;12.95;83.61
03/06/2020;Saint Barthélemy;6;0;6;0.00;100.00;0.00
03/06/2020;Brunéi Darussalam;141;2;138;1.42;97.87;0.71
03/06/2020;Bénin;244;3;148;1.23;60.66;38.11
03/06/2020;Burundi;63;1;33;1.59;52.38;46.03
03/06/2020;Bulgarie;2560;146;1206;5.70;47.11;47.19
03/06/2020;Bahreïn;12815;20;7410;0.16;57.82;42.02
03/06/2020;Burkina Faso;884;53;753;6.00;85.18;8.82
03/06/2020;Belgique;58685;9522;15959;16.23;27.19;56.58
03/06/2020;Barbade;92;7;81;7.61;88.04;4.35
03/06/2020;Bangladesh;55140;746;11590;1.35;21.02;77.63
03/06/2020;Bosnie-Herzégovine;2551;157;1939;6.15;76.01;17.84
03/06/2020;Azerbaïdjan;6260;76;3665;1.21;58.55;40.24
03/06/2020;Australie;7240;102;6648;1.41;91.82;6.77
03/06/2020;Autriche;16771;670;15672;3.99;93.45;2.56
03/06/2020;Argentine;19268;583;5896;3.03;30.60;66.37
03/06/2020;Angola;86;4;18;4.65;20.93;74.42
03/06/2020;Arménie;10524;170;3454;1.62;32.82;65.56
03/06/2020;Albanie;1184;33;898;2.79;75.84;21.37
03/06/2020;Antigua-et-Barbuda;26;3;20;11.54;76.92;11.54
03/06/2020;Émirats Arabes Unis;36359;270;19153;0.74;52.68;46.58
03/06/2020;Afghanistan;17267;294;1522;1.70;8.81;89.48
03/06/2020;Andorre;851;51;735;5.99;86.37;7.64
02/06/2020;Andorre;844;51;733;6.04;86.85;7.11
02/06/2020;Afghanistan;16509;270;1450;1.64;8.78;89.58
02/06/2020;Émirats Arabes Unis;35788;269;18726;0.75;52.32;46.92
02/06/2020;Antigua-et-Barbuda;26;3;20;11.54;76.92;11.54
02/06/2020;Albanie;1164;33;891;2.84;76.55;20.62
02/06/2020;Arménie;10009;158;3427;1.58;34.24;64.18
02/06/2020;Angola;86;4;18;4.65;20.93;74.42
02/06/2020;Argentine;18319;569;5709;3.11;31.16;65.73
02/06/2020;Autriche;16759;669;15629;3.99;93.26;2.75
02/06/2020;Australie;7229;102;6636;1.41;91.80;6.79
02/06/2020;Azerbaïdjan;5935;71;3564;1.20;60.05;38.75
02/06/2020;Bosnie-Herzégovine;2535;157;1910;6.19;75.35;18.46
02/06/2020;Bangladesh;52445;709;11120;1.35;21.20;77.44
02/06/2020;Barbade;92;7;76;7.61;82.61;9.78
02/06/2020;Belgique;58615;9505;15934;16.22;27.18;56.60
02/06/2020;Burkina Faso;881;53;720;6.02;81.73;12.26
02/06/2020;Bahreïn;12311;19;7407;0.15;60.17;39.68
02/06/2020;Bulgarie;2538;144;1123;5.67;44.25;50.08
02/06/2020;Burundi;63;1;33;1.59;52.38;46.03
02/06/2020;Bénin;244;3;148;1.23;60.66;38.11
02/06/2020;Brunéi Darussalam;141;2;138;1.42;97.87;0.71
02/06/2020;Saint Barthélemy;6;0;6;0.00;100.00;0.00
02/06/2020;Bolivie;10991;376;1298;3.42;11.81;84.77
02/06/2020;Bahamas;102;11;49;10.78;48.04;41.18
02/06/2020;Brésil;555383;31199;223638;5.62;40.27;54.12
02/06/2020;Bhoutan;47;0;9;0.00;19.15;80.85
02/06/2020;Bélarus;44255;243;19195;0.55;43.37;56.08
02/06/2020;Botswana;40;1;23;2.50;57.50;40.00
02/06/2020;Belize;18;2;16;11.11;88.89;0.00
02/06/2020;Canada;93960;7477;50725;7.96;53.99;38.06
02/06/2020;Rép. Dém. du Congo;3326;72;482;2.16;14.49;83.34
02/06/2020;République Centrafricaine;1069;4;23;0.37;2.15;97.47
02/06/2020;Congo (Brazzaville);611;20;179;3.27;29.30;67.43
02/06/2020;Suisse;30874;1920;28500;6.22;92.31;1.47
02/06/2020;Côte d'Ivoire;3024;33;1501;1.09;49.64;49.27
02/06/2020;Chili;108686;1188;21325;1.09;19.62;79.29
02/06/2020;Cameroun;6585;200;3676;3.04;55.82;41.14
02/06/2020;Chine;83023;4634;78317;5.58;94.33;0.09
02/06/2020;Colombie;30593;1014;9689;3.31;31.67;65.01
02/06/2020;Costa Rica;1105;10;682;0.90;61.72;37.38
02/06/2020;Cuba;2092;83;1827;3.97;87.33;8.70
02/06/2020;Chypre;952;17;790;1.79;82.98;15.23
02/06/2020;Cap-vert;466;5;237;1.07;50.86;48.07
02/06/2020;République Tchèque;9364;323;6686;3.45;71.40;25.15
02/06/2020;Allemagne;183879;8563;166609;4.66;90.61;4.74
02/06/2020;Djibouti;3779;25;1607;0.66;42.52;56.81
02/06/2020;Danemark;11747;580;10500;4.94;89.38;5.68
02/06/2020;Dominique;18;0;16;0.00;88.89;11.11
02/06/2020;République Dominicaine;17752;515;11075;2.90;62.39;34.71
02/06/2020;Algérie;9626;667;6067;6.93;63.03;30.04
02/06/2020;Équateur;40414;3438;20019;8.51;49.53;41.96
02/06/2020;Estonie;1870;68;1632;3.64;87.27;9.09
02/06/2020;Égypte;27536;1052;6827;3.82;24.79;71.39
02/06/2020;Sahara Occidental;9;1;6;11.11;66.67;22.22
02/06/2020;Érythrée;39;0;39;0.00;100.00;0.00
02/06/2020;Éthiopie;1344;14;231;1.04;17.19;81.77
02/06/2020;Espagne;239932;27127;150376;11.31;62.67;26.02
02/06/2020;Finlande;6887;320;5500;4.65;79.86;15.49
02/06/2020;Fidji;18;0;15;0.00;83.33;16.67
02/06/2020;Îles Féroé;187;0;187;0.00;100.00;0.00
02/06/2020;Gabon;2803;20;779;0.71;27.79;71.49
02/06/2020;France;188640;28940;68812;15.34;36.48;48.18
02/06/2020;Royaume-Uni;279220;39452;1073;14.13;0.38;85.49
02/06/2020;Grenade;23;0;18;0.00;78.26;21.74
02/06/2020;Guyane Française;517;1;207;0.19;40.04;59.77
02/06/2020;Géorgie;796;13;634;1.63;79.65;18.72
02/06/2020;Ghana;8297;38;2986;0.46;35.99;63.55
02/06/2020;Gambie;25;1;20;4.00;80.00;16.00
02/06/2020;Gibraltar;172;0;151;0.00;87.79;12.21
02/06/2020;Guinée;3886;23;2267;0.59;58.34;41.07
02/06/2020;Guinée Équatoriale;1306;12;200;0.92;15.31;83.77
02/06/2020;Guadeloupe;162;14;138;8.64;85.19;6.17
02/06/2020;Grèce;2937;179;1374;6.09;46.78;47.12
02/06/2020;Guatemala;5586;123;824;2.20;14.75;83.05
02/06/2020;Guyana;153;12;70;7.84;45.75;46.41
02/06/2020;Guinée-Bissau;1339;8;53;0.60;3.96;95.44
02/06/2020;Hong-Kong;1093;4;1038;0.37;94.97;4.67
02/06/2020;Honduras;5527;225;563;4.07;10.19;85.74
02/06/2020;Croatie;2246;103;2088;4.59;92.97;2.45
02/06/2020;Haïti;2226;45;24;2.02;1.08;96.90
02/06/2020;Hongrie;3921;532;2160;13.57;55.09;31.34
02/06/2020;Irlande;25066;1658;22089;6.61;88.12;5.26
02/06/2020;Indonésie;27549;1663;7935;6.04;28.80;65.16
02/06/2020;Israël;17285;290;14940;1.68;86.43;11.89
02/06/2020;Inde;207191;5829;100285;2.81;48.40;48.78
02/06/2020;Iraq;7387;235;3508;3.18;47.49;49.33
02/06/2020;Islande;1806;10;1794;0.55;99.34;0.11
02/06/2020;Iran;157562;7942;123077;5.04;78.11;16.85
02/06/2020;Italie;233515;33530;160092;14.36;68.56;17.08
02/06/2020;Jamaïque;590;9;356;1.53;60.34;38.14
02/06/2020;Jordanie;755;9;549;1.19;72.72;26.09
02/06/2020;Japon;16837;902;14585;5.36;86.62;8.02
02/06/2020;Kenya;2093;71;499;3.39;23.84;72.77
02/06/2020;Kirghizistan;1845;17;1219;0.92;66.07;33.01
02/06/2020;Cambodge;125;0;123;0.00;98.40;1.60
02/06/2020;Comores;132;2;27;1.52;20.45;78.03
02/06/2020;Saint-Kitts-et-Nevis;15;0;15;0.00;100.00;0.00
02/06/2020;Corée du Sud;11590;273;10467;2.36;90.31;7.33
02/06/2020;Kazakhstan;11571;44;5941;0.38;51.34;48.28
02/06/2020;Koweït;28649;226;14281;0.79;49.85;49.36
02/06/2020;Laos;19;0;16;0.00;84.21;15.79
02/06/2020;Liban;1242;27;719;2.17;57.89;39.94
02/06/2020;Sainte-Lucie;18;0;18;0.00;100.00;0.00
02/06/2020;Liechtenstein;82;1;55;1.22;67.07;31.71
02/06/2020;Sri Lanka;1683;11;823;0.65;48.90;50.45
02/06/2020;Libéria;311;28;167;9.00;53.70;37.30
02/06/2020;Lesotho;2;0;1;0.00;50.00;50.00
02/06/2020;Lituanie;1682;71;1249;4.22;74.26;21.52
02/06/2020;Lettonie;1071;24;760;2.24;70.96;26.80
02/06/2020;Luxembourg;4020;110;3848;2.74;95.72;1.54
02/06/2020;Libye;182;5;52;2.75;28.57;68.68
02/06/2020;Maroc;7866;206;6410;2.62;81.49;15.89
02/06/2020;Monaco;99;4;90;4.04;90.91;5.05
02/06/2020;Moldavie;8548;307;4738;3.59;55.43;40.98
02/06/2020;Saint Martin;41;3;33;7.32;80.49;12.20
02/06/2020;Montenegro;324;9;315;2.78;97.22;0.00
02/06/2020;Madagascar;845;6;185;0.71;21.89;77.40
02/06/2020;Macédoine;2391;141;1595;5.90;66.71;27.39
02/06/2020;Mali;1351;78;769;5.77;56.92;37.31
02/06/2020;Birmanie;232;6;143;2.59;61.64;35.78
02/06/2020;Mongolie;185;0;44;0.00;23.78;76.22
02/06/2020;Macao;45;0;45;0.00;100.00;0.00
02/06/2020;Martinique;200;14;98;7.00;49.00;44.00
02/06/2020;Mauritanie;668;31;55;4.64;8.23;87.13
02/06/2020;Malte;620;9;554;1.45;89.35;9.19
02/06/2020;Maldives;1841;7;608;0.38;33.03;66.59
02/06/2020;Maurice;335;10;322;2.99;96.12;0.90
02/06/2020;Malawi;358;4;42;1.12;11.73;87.15
02/06/2020;Malaisie;7877;115;6470;1.46;82.14;16.40
02/06/2020;Mexique;97326;10637;69749;10.93;71.67;17.41
02/06/2020;Mozambique;307;2;98;0.65;31.92;67.43
02/06/2020;Namibie;25;0;16;0.00;64.00;36.00
02/06/2020;Nouvelle-Calédonie;20;0;18;0.00;90.00;10.00
02/06/2020;Niger;960;65;848;6.77;88.33;4.90
02/06/2020;Nigéria;10819;314;3240;2.90;29.95;67.15
02/06/2020;Nicaragua;1118;46;370;4.11;33.09;62.79
02/06/2020;Pays-Bas;46852;5986;180;12.78;0.38;86.84
02/06/2020;Norvège;8455;237;7727;2.80;91.39;5.81
02/06/2020;Népal;2099;8;266;0.38;12.67;86.95
02/06/2020;Nouvelle-Zélande;1504;22;1481;1.46;98.47;0.07
02/06/2020;Oman;12799;59;2812;0.46;21.97;77.57
02/06/2020;Panama;14095;352;9514;2.50;67.50;30.00
02/06/2020;Pérou;170039;4634;69257;2.73;40.73;56.54
